id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
2441,Sweden,Stockholm,Europe,"STHIX - Stockholm",https://sthix.net/networks,Active,20060000,,59.33000,18.05000,92,705832846,465300489,166272528,50.003180,No,2026-08-25,1,153,2,81,174,49,https://portal.sthix.net/customer/details,No,,337
2442,Kazakhstan,Almaty,Europe,"Kazakhstan Government Internet Exchange Almaty",https://sts.kz/en,Active,20100700,,43.21688,76.66398,6,238000000,170000000,56000000,0.000000,No,0000-00-00,1,240,3,296,756,83,https://www.peeringdb.com/ix/4915,No,,337
2443,Senegal,Dakar,Africa,HubSIX,https://www.hubsix.sn,Active,20240701,524,14.73000,-17.50000,7,1890000,606000,161000,0.000000,Yes,0000-00-00,1,547,1,51,726,36,https://hubsix.sn/communaute/nos-clients,No,DKR2,67
2445,"United States",Austin,"North America","FD-IX - Austin",https://fd-ix.com/,Active,,,30.27000,-97.74000,5,0,0,0,0.000000,No,0000-00-00,78,649,108,129,783,96,https://fd-ix.com/,No,,157
2446,Singapore,Singapore,Asia-Pacific,"GNM Internet Exchange Singapore",https://gnm.net/,Active,,,1.37000,103.98000,17,0,0,0,0.000000,No,0000-00-00,7,649,8,114,504,130,https://www.peeringdb.com/ix/4205,No,,190
2447,Ukraine,Kiev,Europe,"GNM Internet Exchange Ukraine",https://gnm.net/,Active,,,50.40000,30.45000,60,0,0,0,0.000000,No,0000-00-00,10,649,6,108,247,240,https://www.peeringdb.com/ix/4640,No,,337
2448,Netherlands,Amsterdam,Europe,"GNM Internet Exchange Amsterdam",https://gnm.net/,Active,20090000,,52.30000,4.77000,420,108983538294,46863230605,22180293252,49.999970,No,2026-08-25,1,2,4,14,23,1,https://www.peeringdb.com/ix/358,No,,337
2449,India,Hyderabad,Asia-Pacific,"DE-CIX Hyderabad",https://www.de-cix.in/de-cix-hyderabad/,Active,20230800,1036,17.45000,78.47000,8,0,0,0,0.000000,Yes,0000-00-00,18,649,22,156,694,130,https://www.de-cix.in/connected-networks/,No,,190
2450,"United States","Los Angeles","North America","Coresite - Any2 West",https://www.coresite.com/interconnection/peering-exchanges/any2-internet-peering-exchange,Active,,,33.97000,-118.25000,344,0,0,0,0.000000,No,0000-00-00,78,649,4,4,31,96,https://www.coresite.com/interconnection/peering-exchanges/any2-internet-peering-exchange/any2-peering-participants,No,,157
2451,Guyana,Georgetown,"Latin America","Guyana internet exchange point",www.ixp.gy,Active,20250500,,6.78763,-58.22157,0,0,0,0,0.000000,No,0000-00-00,1,649,1,142,886,127,https://ixp.gy/members-participants/,No,,143
2452,France,Lyon,Europe,"France-IX Lyon",https://www.franceix.net/en/infrastructure/our-exchange-points-in-france/france-ix-lyon/,Active,20210100,1262453,45.72000,4.95000,94,151000000,50800000,25000000,0.000000,Yes,0000-00-00,7,282,6,78,170,100,https://www.franceix.net/en/communaut%C3%A9/list-of-france-ix-clients/,No,,337
2453,France,Lille,Europe,"France-IX Lille",https://www.franceix.net/en/infrastructure/our-exchange-points-in-france/france-ix-lille/,Active,20220500,,50.62920,3.05730,16,1930000,1350000,494340,0.000000,No,0000-00-00,12,545,12,218,517,206,https://www.franceix.net/en/communaut%C3%A9/list-of-france-ix-clients/,No,,337
2454,France,Toulouse,Europe,"France-IX Toulouse",https://www.franceix.net/en/infrastructure/our-exchange-points-in-france/france-ix-toulouse/,Active,20211100,,43.60530,1.44280,9,7120000,3780000,1800000,0.000000,No,0000-00-00,10,481,18,274,671,176,https://www.franceix.net/en/communaut%C3%A9/list-of-france-ix-clients/,No,,337
2455,Finland,Helsinki,Europe,"Netnod Helsinki",https://www.netnod.se/,Active,20220308,,60.17000,25.00000,16,132040000,64320000,1680000,0.000000,No,0000-00-00,2,290,6,218,517,103,https://www.netnod.se/ix/connected-networks,No,,337
2456,Brazil,"Boa Vista","Latin America","IX.br (PTT.br) Boa Vista",https://ix.br,Active,20210800,,-8.05528,-34.89750,16,2620000,173510,129590,0.000000,No,0000-00-00,39,531,38,70,517,108,https://ix.br/particip/rr,No,,143
2457,Brazil,Cascavel,"Latin America","IX.br (PTT.br) Cascavel",http://ix.br,Active,20200100,,-24.95420,-53.48030,50,10000000,5250000,4000000,0.000000,No,0000-00-00,32,462,24,30,281,96,https://ix.br/particip/cac,No,,143
2458,Brazil,Florianópolis,"Latin America","IX.br (PTT.br) Florianópolis",http://ix.br,Active,20080000,,-27.58000,-48.57000,149,127290000,77880000,40000000,0.000000,No,0000-00-00,12,292,10,12,112,59,https://ix.br/particip/sc,No,,143
2459,Brazil,"Campo Gande","Latin America","IX.br (PTT.br) Campo Grande",http://ix.br,Active,20200300,,-22.90093,-43.55640,48,19100000,11920000,5000000,0.000000,No,0000-00-00,26,421,25,31,287,85,https://ix.br/particip/cgr,No,,143
2460,"United States",Raleigh,"North America","Ninja-IX Raleigh",https://www.ninja-ix.net/,Active,20210218,,35.77399,-78.63276,6,0,0,0,0.000000,No,2026-08-25,78,649,100,120,756,96,https://www.peeringdb.com/ix/3445,No,,157
2461,"United States",Fremont,"North America","Ninja-IX Bay Area",https://www.ninja-ix.net/,Active,,,37.56283,-122.00044,6,85840,4,5,0.000000,No,2026-08-25,70,609,100,120,756,87,https://www.peeringdb.com/ix/3973,No,,157
2463,"United States","Auburn, CA","North America","Ninja-IX Auburn",https://www.ninja-ix.net/,Active,,,38.89861,-121.07444,6,0,0,0,0.000000,No,2026-08-25,78,649,100,120,756,96,https://www.peeringdb.com/ix/3974,No,,157
2464,"United States",Norfolk,"North America","Ninja-IX Norfolk",https://norfolk-ix.net,Active,,,36.84694,-76.28528,1,0,0,0,0.000000,No,2026-08-25,78,649,131,154,881,96,https://www.peeringdb.com/ix/3761,No,,157
2465,Netherlands,Leeuwarden,Europe,Noord-IX,https://www.noord-ix.nl/,Active,,,53.22000,5.57000,8,636998,89465,1458,50.018440,No,2026-08-25,14,580,20,282,694,218,https://portal.noord-ix.nl/customer/details,No,,337
2466,Canada,Toronto,"North America","CANIX Internet Exchange - Toronto",https://canix.ca/,Active,20251021,,43.67000,-79.40000,9,76874810,68214009,53976742,50.001040,No,2026-08-25,8,330,18,104,671,49,https://ixpm.yyz.canix.ca/customer/details,No,,157
2467,Canada,Quebec,"North America","CANIX Internet Exchange - Quebec",https://ogix.ca/,Active,20130400,,46.80000,-71.38000,6,1061136,100953,5926,50.025260,No,2026-08-25,13,565,19,120,756,82,https://ixpm.yqb.canix.ca/customer/details,No,,157
2475,Malawi,Lilongwe,Africa,"Lilongwe Internet Exchange",https://llix.mispa.org.mw,Active,20240801,,-13.95377,33.79253,0,0,0,0,0.000000,No,0000-00-00,3,649,3,67,886,60,,No,,67
2476,Brazil,"Rio de Janeiro","Latin America","Equinix Internet Exchange Rio de Janeiro",https://ix.equinix.com/home/,Active,0,,-22.90000,-43.17000,27,43381965,42602673,42068279,0.000000,No,2026-08-25,15,367,34,48,393,69,https://ix.equinix.com/home/locations-and-traffic/#traffic,No,,143
2477,Brazil,Caruaru,"Latin America","IX.br (PTT.br) Caruaru",https://ix.br/,Active,20241000,,-8.28334,-35.97170,10,5590000,851700,350000,0.000000,No,0000-00-00,36,497,42,94,649,103,https://ix.br/particip/cau,No,,143
2478,Brazil,"Feira De Santana","Latin America","IX.br (PTT.br) Feira de Santana",https://ix.br/,Active,20241000,,-12.26673,-38.94837,48,0,16600000,5000000,0.000000,No,0000-00-00,43,649,25,31,287,127,https://ix.br/particip/fec,No,,143
2479,Brazil,Palmas,"Latin America","IX.br (PTT.br) Palmas",https://ix.br/,Active,20211100,,-10.25859,-48.33194,36,6480000,2540000,900000,0.000000,No,0000-00-00,34,486,30,41,345,100,https://ix.br/particip/to,No,,143
2480,Brazil,"Porto Velho","Latin America","IX.br (PTT.br) Porto Velho",https://ix.br/,Active,20240900,,-8.76002,-63.85233,24,5560000,4000000,2200000,0.000000,No,0000-00-00,37,499,35,53,418,104,https://ix.br/particip/ro,No,,143
2481,Brazil,"Ribeirão Preto","Latin America","IX.br (PTT.br) Ribeirão Preto",https://ix.br/,Active,20251000,,-21.17784,-47.79456,18,1560000,551800,50000,0.000000,No,0000-00-00,42,552,37,63,485,111,https://ix.br/particip/rao,No,,143
2482,Brazil,"Rio Branco","Latin America","IX.br (PTT.br) Rio Branco",https://ix.br/,Active,20230400,,-9.98008,-67.82526,12,2000000,822370,175410,0.000000,No,0000-00-00,40,537,40,84,603,109,https://ix.br/particip/ac,No,,143
2483,Bangladesh,Dhaka,Asia-Pacific,"Kloud Technologies National Internet Exchange",https://kloudnix.com,Active,20190000,,23.77000,90.38000,16,0,0,0,0.000000,No,0000-00-00,3,649,4,119,517,130,https://www.peeringdb.com/ix/3467,No,,190
2484,Kazakhstan,Semey,Europe,"Kazakhstan Government Internet Exchange Semey",https://sts.kz/en,Active,,,50.43330,80.26670,4,5800000,3600000,900000,0.000000,No,0000-00-00,7,495,5,307,808,183,https://www.peeringdb.com/ix/4925,No,,337
2485,Kazakhstan,Aqtau,Europe,"Kazakhstan Government Internet Exchange Aqtau",https://sts.kz/en,Active,20160000,,43.67328,51.22727,3,7200000,4800000,1500000,0.000000,No,0000-00-00,6,480,12,319,839,175,https://www.peeringdb.com/ix/4935,No,,337
2486,Kazakhstan,Aqtobe,Europe,"Kazakhstan Government Internet Exchange Aqtobe",https://sts.kz/en,Active,,,50.27970,57.20720,4,3800000,2000000,500000,0.000000,No,0000-00-00,10,517,5,307,808,194,https://www.peeringdb.com/ix/4926,No,,337
2487,Kazakhstan,Atyrau,Europe,"Kazakhstan Government Internet Exchange Atyrau",https://sts.kz/en,Active,,,47.10505,51.92462,4,8500000,6300000,1800000,0.000000,No,0000-00-00,5,472,5,307,808,170,https://www.peeringdb.com/ix/4941,No,,337
2488,Kazakhstan,Kokshetau,Europe,"Kazakhstan Government Internet Exchange Kokshetau",https://sts.kz/en,Active,,,53.28245,69.39692,4,365000,225000,80000,0.000000,No,0000-00-00,13,590,5,307,808,225,https://www.peeringdb.com/ix/4942,No,,337
2489,Kazakhstan,Pavlodar,Europe,"Kazakhstan Government Internet Exchange Pavlodar",https://sts.kz/en,Active,,,52.27601,76.96881,6,0,0,0,0.000000,No,0000-00-00,14,649,3,296,756,240,https://www.peeringdb.com/ix/4923,No,,337
2490,Kazakhstan,Karaganda,Europe,"Kazakhstan Government Internet Exchange Karaganda",https://sts.kz/en,Active,,,49.80881,73.13884,4,47000000,28000000,7000000,0.000000,No,0000-00-00,3,360,5,307,808,127,https://www.peeringdb.com/ix/4921,No,,337
2491,Kazakhstan,Shymkent,Europe,"Kazakhstan Government Internet Exchange Shymkent",https://sts.kz/en,Active,,,42.30260,69.57270,4,470000,375000,140000,0.000000,No,0000-00-00,12,588,5,307,808,223,https://www.peeringdb.com/ix/4922,No,,337
2492,Kazakhstan,Qostanay,Europe,"Kazakhstan Government Internet Exchange Qostanay",https://sts.kz/en,Active,,,53.21435,63.62463,3,8700000,7000000,1300000,0.000000,No,0000-00-00,4,469,12,319,839,169,https://www.peeringdb.com/ix/4943,No,,337
2493,Kazakhstan,Qyzylorda,Europe,"Kazakhstan Government Internet Exchange Qyzylorda",https://sts.kz/en,Active,,,44.83866,65.51462,4,4600000,3500000,700000,0.000000,No,0000-00-00,9,508,5,307,808,189,https://www.peeringdb.com/ix/4944,No,,337
2494,Kazakhstan,Taldykorgan,Europe,"Kazakhstan Government Internet Exchange Taldyqorgan",https://sts.kz/en,Active,,,45.01556,78.37389,0,1080000,710000,198000,0.000000,No,0000-00-00,11,564,14,336,886,213,https://www.peeringdb.com/ix/4948,No,,337
2495,Venezuela,Valencia,"Latin America","NAPVEN Valencia",https://nap.com.ve/,Active,,,10.15026,-68.00384,21,64077042,43652892,3009221,0.000000,No,2026-08-25,3,343,2,56,451,64,https://ixpmanager-vln.nap.com.ve/customer/details,No,,143
2496,Venezuela,Maracaibo,"Latin America","NAPVEN Maracaibo",https://nap.com.ve/,Active,20240000,,10.59905,-71.69344,22,87075004,52867240,10108851,0.000000,No,2026-08-25,2,321,1,55,437,62,https://ixpmanager-mcbo.nap.com.ve/customer/details,No,,143
2498,Sweden,Stockholm,Europe,"Sweden Internet Exchange (KeFF-IX)",https://ix.se/,Active,0,,59.33000,18.05000,22,114341764,56584056,38435673,0.000000,No,2026-08-25,4,303,8,183,437,109,https://ixp.ix.se/customer/details,No,,337
2499,Egypt,Cairo,Africa,"Pyramids Internet Exchange",https://pyramix.as207740.net/,Active,,,30.13000,31.40000,48,0,0,0,0.000000,No,0000-00-00,3,649,1,12,287,60,https://pyramix.as207740.net/members.html,No,,67
2500,Ecuador,Quito,"Latin America","PIT Zero Latitude - IXEcuador",https://ixecuador.com/,Active,20251100,,-0.15000,-78.48000,5,0,0,0,0.000000,No,0000-00-00,5,649,5,124,783,127,https://ixecuador.com/asn,No,,143
2501,Ecuador,Guayaquil,"Latin America","PIT Ecuador - Guayaquil",https://pit.net/,Active,20250000,,-2.15000,-79.88000,4,20000000,10000000,0,0.000000,No,0000-00-00,4,418,6,130,808,83,https://pit.net/miembrospit/,No,,143
2502,Thailand,Bangkok,Asia-Pacific,"AMS-IX Bangkok",https://www.ams-ix.net/ban,Active,20230516,,13.92000,100.60000,17,21287155,10928550,5076153,0.000000,No,2026-08-25,7,411,7,114,504,103,https://www.ams-ix.net/ban/connected-networks,No,,190
2503,India,Hyderabad,Asia-Pacific,"AMS-IX Hyderabad",https://www.ams-ix.net/hyd,Active,20220609,,17.45000,78.47000,8,3531900,1625626,295184,0.000000,No,2026-08-25,15,522,22,156,694,117,https://www.ams-ix.net/hyd/connected-networks,No,,190
2504,India,Kolkata,Asia-Pacific,"AMS-IX Kolkata",https://www.ams-ix.net/kol,Active,20220609,,22.57000,88.40000,6,45041218,22533623,1956875,0.000000,No,2026-08-25,9,366,27,170,756,93,https://www.ams-ix.net/kol/connected-networks,No,,190
2505,Philippines,Manila,Asia-Pacific,"AMS-IX Manila",https://www.ams-ix.net/mnl/,Active,20230323,,14.58000,120.95000,12,18226492,9849766,3455502,50.000270,No,2026-08-25,5,423,4,137,603,105,https://www.ams-ix.net/mnl/connected-networks,No,,190
2506,"Sint Eustatius",Oranjestad,"North America","AMS-IX Eastern Caribbean",https://www.ams-ix.net/eca/,Active,20251114,648,17.48303,-62.98640,8,3590000,2000000,600000,0.000000,Yes,0000-00-00,1,521,1,106,694,71,https://www.ams-ix.net/eca/connected-networks,No,EUX,157
2508,Greece,Athens,Europe,"Novelcomm Internet Exchange",https://nvl-ix.org/,Active,20250000,,37.90000,23.70000,14,1155857,694737,95203,0.000000,No,2026-08-25,6,562,5,235,557,212,https://nvl-ix.com/customer/details,No,,337
2509,Greece,Thessaloniki,Europe,"MIX Thessaloniki",https://www.mix-it.net/en/,Active,20250600,,40.62125,22.91101,13,0,0,0,0.000000,No,0000-00-00,7,649,7,246,578,240,https://www.peeringdb.com/ix/4797,No,,337
2510,Canada,Montreal,"North America","Equinix Internet Exchange Montreal",https://ix.equinix.com/home/,Active,20201000,,45.47000,-73.75000,4,190,95,190,0.000000,No,2026-08-25,16,640,20,137,808,91,https://ix.equinix.com/home/locations-and-traffic/,No,,157
2511,Mexico,"Mexico DF","Latin America","Equinix Internet Exchange Mexico",https://ix.equinix.com/home/,Active,20200109,,19.41894,-99.13408,13,11308,9882,8456,50.000000,No,2026-08-25,5,624,3,77,578,123,https://ix.equinix.com/home/locations-and-traffic/,No,,143
2512,Malaysia,"Kuala Lumpur",Asia-Pacific,"Equinix Internet Exchange Kuala Lumpur",https://ix.equinix.com/home/,Active,20240500,,3.13000,101.70000,2,0,0,0,0.000000,No,2026-08-25,3,649,5,182,866,130,https://ix.equinix.com/home/locations-and-traffic/,No,,190
2513,Indonesia,Jakarta,Asia-Pacific,"Equinix Internet Exchange Jakarta",https://ix.equinix.com/home/,Active,0,,-6.17444,106.82944,51,0,0,0,0.000000,No,2026-08-25,21,649,13,73,274,130,https://ix.equinix.com/home/locations-and-traffic/,No,,190
2514,Honduras,Tegucigalpa,"Latin America","Internet Exchange Point Latin America",https://ixplatam.org/,Active,20260000,,14.07230,-87.19210,25,0,0,0,0.000000,No,0000-00-00,2,649,2,51,408,127,https://ixplatam.org/#benefits,No,,143
2515,Germany,Frankfurt,Europe,"FogIXP Frankfurt regional IXP",https://fogixp.org/our-ixps/frankfurt,Active,20220000,,50.12000,8.68000,63,0,0,0,0.000000,No,0000-00-00,21,649,13,103,233,240,https://fogixp.org/members/member-list-fra,No,,337
2516,Netherlands,Amsterdam,Europe,"FogIXP Amsterdam regional IXP",https://fogixp.org/our-ixps/amsterdam,Active,20220000,,52.30000,4.77000,39,0,0,0,0.000000,No,2026-08-25,15,649,14,144,326,240,https://fogixp.org/members/member-list-ams,No,,337
2517,Sweden,Stockholm,Europe,"Sweden Open Network Internet eXchange Stockholm",https://sonix.network/,Active,20210000,,59.33000,18.05000,97,0,0,0,0.000000,No,0000-00-00,14,649,1,73,164,240,https://sonix.network/members/,No,,337
2518,Sweden,Gothenburg,Europe,"Sweden Open Network Internet eXchange Gothenburg",https://sonix.network/,Active,20210000,,57.67000,12.30000,81,0,0,0,0.000000,No,0000-00-00,14,649,4,89,193,240,https://sonix.network/members/,No,,337
2519,Sweden,Malmö,Europe,"Sweden Open Network Internet eXchange Malmo",https://sonix.network/,Active,,,55.57000,13.07000,81,0,0,0,0.000000,No,0000-00-00,14,649,4,89,193,240,https://sonix.network/members/,No,,337
2520,Germany,Frankfurt,Europe,"Securebit Internet Exchange Frankfurt",https://www.securebit.ch/internet/exchange#sites,Active,0,,50.12000,8.68000,31,0,0,0,0.000000,No,0000-00-00,21,649,21,158,365,240,https://www.securebit.ch/internet/exchange#member,No,,337
2521,"United States",Fremont,"North America","Securebit Internet Exchange Fremont",https://www.securebit.ch/internet/exchange#sites,Active,20191227,,37.56283,-122.00044,35,0,0,0,0.000000,No,0000-00-00,78,649,46,52,347,96,https://www.securebit.ch/internet/exchange#member,No,,157
2522,Netherlands,Amsterdam,Europe,"Securebit Internet Exchange Amsterdam",https://www.securebit.ch/internet/exchange#sites,Active,20230700,,52.30000,4.77000,43,0,0,0,0.000000,No,0000-00-00,15,649,12,137,314,240,https://www.securebit.ch/internet/exchange#member,No,,337
2523,Netherlands,Amsterdam,Europe,"InterIX Internet Exchange",https://www.inter-ix.net,Active,20221200,,52.30000,4.77000,217,1178175682,732384462,485145144,49.994230,No,2026-08-25,8,121,7,33,66,36,https://www.inter-ix.net/members/,No,,337
2524,Netherlands,Amsterdam,Europe,"Lynqia Internet Exchange",https://lynqia.company/,Active,20260000,,52.30000,4.77000,7,0,0,0,0.000000,No,0000-00-00,15,649,21,290,726,240,https://www.peeringdb.com/ix/4819,No,,337
2525,Spain,Madrid,Europe,"ESpanix Madrid Upper LAN",https://www.espanix.net/en/,Active,,,40.43000,-3.70000,56,0,0,0,0.000000,No,0000-00-00,8,649,4,114,260,240,https://www.peeringdb.com/ix/1146,No,,337
2526,Spain,Barcelona,Europe,"ESpanix Barcelona Lower LAN",https://www.espanix.net/en/,Active,,,41.28000,2.07000,2,0,0,0,0.000000,No,0000-00-00,8,649,11,329,866,240,https://www.peeringdb.com/ix/4583,No,,337
2527,Spain,Barcelona,Europe,"ESpanix Barcelona Upper LAN",https://www.espanix.net/en/,Active,,,41.28000,2.07000,2,0,0,0,0.000000,No,0000-00-00,8,649,11,329,866,240,https://www.peeringdb.com/ix/4584,No,,337
2528,Japan,Sapporo,Asia-Pacific,"JPNAP Sapporo",https://www.jpnap.net/en/ix/basic,Active,20231100,,42.98550,140.96778,6,45660000,25000000,11500000,0.000000,No,0000-00-00,11,365,16,170,756,92,https://www.jpnap.net/en/ix/customer#sapporo,No,,190
2529,Japan,Tokyo,Asia-Pacific,"Japan Community IX - INIXP",https://jcix.net/,Active,20231000,,35.55000,139.78000,16,0,0,0,0.000000,No,0000-00-00,15,649,11,119,517,130,https://www.peeringdb.com/ix/4296,No,,190
2530,Japan,Tokyo,Asia-Pacific,"Japan Community IX - JCIX",https://jcix.net/en/,Active,20240200,,35.55000,139.78000,32,2847108,675871,28684,49.972110,No,2026-08-25,14,529,8,93,359,118,https://www.peeringdb.com/ix/4448,No,,190
2531,"United States","Las Vegas","North America","Internet eXchange 42 Las Vegas",https://ix42.org/,Active,20200800,,35.99463,-115.11897,30,0,0,0,0.000000,No,0000-00-00,78,649,51,58,373,96,https://ix42.org/members/las,No,,157
2532,Bulgaria,Sofia,Europe,1-BG,https://1-ix.eu/1bg,Active,20250700,,42.65000,23.38000,17,0,0,0,0.000000,No,0000-00-00,6,649,7,216,504,240,,No,,337
2533,Slovakia,Bratislava,Europe,1-SK,https://1-ix.eu/1sk,Active,,,48.20000,17.20000,4,0,0,0,0.000000,No,0000-00-00,3,649,3,307,808,240,https://www.peeringdb.com/ix/4997,No,,337
2534,Spain,Madrid,Europe,1-ES,https://1-ix.eu/1es,Active,,,40.43000,-3.70000,13,0,0,0,0.000000,No,0000-00-00,8,649,8,246,578,240,https://www.peeringdb.com/ix/4993,No,,337
2535,"Czech Republic",Prague,Europe,1-CZ,https://1-ix.eu/1cz,Active,0,,50.08000,14.43000,4,0,0,0,0.000000,No,0000-00-00,5,649,5,307,808,240,https://1-ix.eu/#connected_networks,No,,337
